Entry	Entry name	Gene names
Q8N7S6	ARI2O_HUMAN	ARIH2OS C3orf71
Q9NQ33	ASCL3_HUMAN	ASCL3 BHLHA42 HASH3 SGN1
P33076	C2TA_HUMAN	CIITA MHC2TA
P07306	ASGR1_HUMAN	ASGR1 CLEC4H1
Q4LE39	ARI4B_HUMAN	ARID4B BRCAA1 RBBP1L1 RBP1L1 SAP180
Q7Z628	ARHG8_HUMAN	NET1 ARHGEF8
Q9NXU5	ARL15_HUMAN	ARL15 ARFRP2
Q8NHP1	ARK74_HUMAN	AKR7L AFAR3 AKR7A4
Q495Z4	ASAS1_HUMAN	ASB16-AS1 C17orf65
P00736	C1R_HUMAN	C1R
P17405	ASM_HUMAN	SMPD1 ASM
Q8N0U7	CA087_HUMAN	C1orf87
Q5BKT4	AG10A_HUMAN	ALG10 ALG10A
Q9Y6Z7	COL10_HUMAN	COLEC10 CLL1 UNQ366/PRO702
Q6UWE3	COLL2_HUMAN	CLPSL2 C6orf126 UNQ3045/PRO9861
Q86SQ3	AGRE4_HUMAN	ADGRE4P EMR4 EMR4P GPR127 PGR16
Q6Y288	B3GLT_HUMAN	B3GLCT B3GALTL B3GTL
Q8IU99	CAHM1_HUMAN	CALHM1 FAM26C
P07766	CD3E_HUMAN	CD3E T3E
Q53ET0	CRTC2_HUMAN	CRTC2 TORC2
Q13490	BIRC2_HUMAN	BIRC2 API1 MIHB RNF48
Q9HBB8	CDHR5_HUMAN	CDHR5 MUCDHL MUPCDH UNQ2781/PRO7168
O14967	CLGN_HUMAN	CLGN
Q92560	BAP1_HUMAN	BAP1 KIAA0272 hucep-6
Q9NYQ8	FAT2_HUMAN	FAT2 CDHF8 KIAA0811 MEGF1
O95718	ERR2_HUMAN	ESRRB ERRB2 ESRL2 NR3B2
Q5T6J7	GNTK_HUMAN	IDNK C9orf103
P48728	GCST_HUMAN	AMT GCST
Q6P3S6	FBX42_HUMAN	FBXO42 FBX42 JFK KIAA1332
Q58WW2	DCAF6_HUMAN	DCAF6 IQWD1 MSTP055
Q9H4G0	E41L1_HUMAN	EPB41L1 KIAA0338
Q9Y603	ETV7_HUMAN	ETV7 TEL2 TELB TREF
P08514	ITA2B_HUMAN	ITGA2B GP2B ITGAB
P17936	IBP3_HUMAN	IGFBP3 IBP3
Q13547	HDAC1_HUMAN	HDAC1 RPD3L1
A6NDZ8	MB3L4_HUMAN	MBD3L4
P10911	MCF2_HUMAN	MCF2 DBL
Q8IV36	HID1_HUMAN	HID1 C17orf28 DMC1
P48357	LEPR_HUMAN	LEPR DB OBR
Q6NUN7	JHY_HUMAN	JHY C11orf63
Q13907	IDI1_HUMAN	IDI1
Q8IYA7	MKX_HUMAN	MKX C10orf48 IRXL1
P58340	MLF1_HUMAN	MLF1
P40692	MLH1_HUMAN	MLH1 COCA2
Q16873	LTC4S_HUMAN	LTC4S
Q9Y2T3	GUAD_HUMAN	GDA KIAA1258
Q0VGL1	LTOR4_HUMAN	LAMTOR4 C7orf59
Q9C010	IPKB_HUMAN	PKIB PRKACN2
Q9HD34	LYRM4_HUMAN	LYRM4 C6orf149 ISD11 CGI-203
P12980	LYL1_HUMAN	LYL1 BHLHA18
Q9H300	PARL_HUMAN	PARL PSARL PRO2207
Q96G74	OTUD5_HUMAN	OTUD5
Q9Y5I3	PCDA1_HUMAN	PCDHA1
Q9Y5F0	PCDBD_HUMAN	PCDHB13 UNQ332/PRO531
Q8IVV8	NKAI4_HUMAN	NKAIN4 C20orf58 FAM77A
Q76G19	PDZD4_HUMAN	PDZD4 KIAA1444 PDZK4 PDZRN4L
Q96C36	P5CR2_HUMAN	PYCR2
Q13113	PDZ1I_HUMAN	PDZK1IP1 MAP17
Q13423	NNTM_HUMAN	NNT
Q9Y233	PDE10_HUMAN	PDE10A
Q13823	NOG2_HUMAN	GNL2 NGP1
Q96CW9	NTNG2_HUMAN	NTNG2 KIAA1857 LMNT2 UNQ9381/PRO34206
Q8N543	OGFD1_HUMAN	OGFOD1 KIAA1612 TPA1
Q9UJ70	NAGK_HUMAN	NAGK
Q13133	NR1H3_HUMAN	NR1H3 LXRA
Q15743	OGR1_HUMAN	GPR68 OGR1
Q9NXX6	NSE4A_HUMAN	NSMCE4A C10orf86 PP4762
Q14994	NR1I3_HUMAN	NR1I3 CAR
O60502	OGA_HUMAN	OGA HEXC KIAA0679 MEA5 MGEA5
Q9NX02	NALP2_HUMAN	NLRP2 NALP2 NBS1 PAN1 PYPAF2
Q9UHE5	NAT8_HUMAN	NAT8 CML1 GLA TSC501
Q96MN2	NALP4_HUMAN	NLRP4 NALP4 PAN2 PYPAF4 RNH2
Q99983	OMD_HUMAN	OMD SLRR2C UNQ190/PRO216
O43653	PSCA_HUMAN	PSCA UNQ206/PRO232
Q3BBV0	NBPF1_HUMAN	NBPF1 KIAA1693
Q5TI25	NBPFE_HUMAN	NBPF14
Q7Z5D8	NANGN_HUMAN	NANOGNB
Q96M43	NBPF4_HUMAN	NBPF4
Q7Z6K4	NRARP_HUMAN	NRARP
Q9H7Z3	NRDE2_HUMAN	NRDE2 C14orf102
P03901	NU4LM_HUMAN	MT-ND4L MTND4L NADH4L ND4L
O95139	NDUB6_HUMAN	NDUFB6
Q96KJ4	MSLNL_HUMAN	MSLNL C16orf37 MPFL
P08118	MSMB_HUMAN	MSMB PRSP
Q9NX14	NDUBB_HUMAN	NDUFB11 UNQ111/PRO1064
Q96RI0	PAR4_HUMAN	F2RL3 PAR4
O95170	CDRT1_HUMAN	CDRT1 C17orf1 C17orf1A HREP
Q9H3Q1	BORG4_HUMAN	CDC42EP4 BORG4 CEP4
Q6PGQ7	BORA_HUMAN	BORA C13orf34
Q86X02	CDR2L_HUMAN	CDR2L HUMPPA
Q96LR7	CB050_HUMAN	C2orf50
Q9P2G1	AKIB1_HUMAN	ANKIB1 KIAA1386
Q53S99	CB083_HUMAN	C2orf83
O14579	COPE_HUMAN	COPE
A8MZ97	CB074_HUMAN	C2orf74
Q9ULV4	COR1C_HUMAN	CORO1C CRN2 CRNN4
O00230	CORT_HUMAN	CORT UNQ307/PRO350
Q9HCU4	CELR2_HUMAN	CELSR2 CDHF10 EGFL2 KIAA0279 MEGF3
Q8IUK8	CBLN2_HUMAN	CBLN2 UNQ1892/PRO4338
Q8TD30	ALAT2_HUMAN	GPT2 AAT2 ALT2
Q5SQH8	CF136_HUMAN	C6orf136
Q6UXE8	BTNL3_HUMAN	BTNL3 BTNLR COLF4100 UNQ744/PRO1472
Q06187	BTK_HUMAN	BTK AGMX1 ATK BPK
Q03989	ARI5A_HUMAN	ARID5A MRF1
P27037	AVR2A_HUMAN	ACVR2A ACVR2
P49703	ARL4D_HUMAN	ARL4D ARF4L
O00421	CCRL2_HUMAN	CCRL2 CCR11 CCR6 CKRX CRAM HCR
Q9HBZ2	ARNT2_HUMAN	ARNT2 BHLHE1 KIAA0307
P57796	CABP4_HUMAN	CABP4
Q9UJX2	CDC23_HUMAN	CDC23 ANAPC8
Q8IX05	CD302_HUMAN	CD302 CLEC13A DCL1 KIAA0022
P22223	CADH3_HUMAN	CDH3 CDHP
Q9H3F6	BACD3_HUMAN	KCTD10 ULR061 MSTP028
P32320	CDD_HUMAN	CDA CDD
Q9UIF9	BAZ2A_HUMAN	BAZ2A KIAA0314 TIP5
Q9BXH1	BBC3_HUMAN	BBC3 PUMA
Q06278	AOXA_HUMAN	AOX1 AO
Q9P2E5	CHPF2_HUMAN	CHPF2 CHSY3 CSGLCAT KIAA1402 UNQ299/PRO339
P54687	BCAT1_HUMAN	BCAT1 BCT1 ECA39
A4D1U4	DEN11_HUMAN	DENND11 KIAA1147 LCHN
Q6ZUU3	FOXNB_HUMAN	FOXL2NB C3orf72
Q9UPW0	FOXJ3_HUMAN	FOXJ3 KIAA1041
A0A087WX78	ELB3C_HUMAN	ELOA3C
Q9UJH8	METRN_HUMAN	METRN C16orf23 RJD6
P17301	ITA2_HUMAN	ITGA2 CD49B
Q05BQ5	MBTD1_HUMAN	MBTD1
P40305	IFI27_HUMAN	IFI27
A2RUB1	MEIOC_HUMAN	MEIOC C17orf104
P17066	HSP76_HUMAN	HSPA6 HSP70B'
Q7Z3Y8	K1C27_HUMAN	KRT27 KRT25C
P01584	IL1B_HUMAN	IL1B IL1F2
P01601	KVD16_HUMAN	IGKV1D-16
Q9P035	HACD3_HUMAN	HACD3 BIND1 PTPLAD1
Q9BRQ6	MIC25_HUMAN	CHCHD6 CHCM1 MIC25
Q9BYG8	GSDMC_HUMAN	GSDMC MLZE
Q96G42	KLD7B_HUMAN	KLHDC7B
Q66K74	MAP1S_HUMAN	MAP1S BPY2IP1 C19orf5 MAP8 VCY2IP1
Q9NSK0	KLC4_HUMAN	KLC4 KNSL8
Q6UWM7	LCTL_HUMAN	LCTL KLPH UNQ3022/PRO9820
Q14693	LPIN1_HUMAN	LPIN1 KIAA0188
O75074	LRP3_HUMAN	LRP3
Q8IVT2	MISP_HUMAN	MISP C19orf21
Q96D46	NMD3_HUMAN	NMD3 CGI-07
O14603	PRY_HUMAN	PRY PRY1 PTPN13LY; PRY2 PTPN13LY2; PRYP3; PRYP4
Q8N2H9	PELI3_HUMAN	PELI3
Q96S42	NODAL_HUMAN	NODAL
Q13371	PHLP_HUMAN	PDCL PHLOP1 PhLP1
Q16342	PDCD2_HUMAN	PDCD2 RP8 ZMYND7
Q2TV78	MST1L_HUMAN	MST1L D1F15S1A MST1P9 MSTP9
O60936	NOL3_HUMAN	NOL3 ARC NOP
Q5C9Z4	NOM1_HUMAN	NOM1 C7orf3
Q9BZM2	PA2GF_HUMAN	PLA2G2F
O14841	OPLA_HUMAN	OPLAH
Q8NGK4	O52K1_HUMAN	OR52K1
H0Y7S4	PRA26_HUMAN	PRAMEF26
A6NGY5	O51F1_HUMAN	OR51F1 OR51F1P
Q8NGC0	O5AU1_HUMAN	OR5AU1
Q8NH89	O5AK3_HUMAN	OR5AK3P OR5AK3
A6NCV1	O6C74_HUMAN	OR6C74
Q86UD1	OAF_HUMAN	OAF NS5ATP13TP2
Q92733	PRCC_HUMAN	PRCC TPRC
P57071	PRD15_HUMAN	PRDM15 C21orf83 ZNF298
P37198	NUP62_HUMAN	NUP62
Q9NQW5	PRDM7_HUMAN	PRDM7 PFM4
Q13310	PABP4_HUMAN	PABPC4 APP1 PABP4
O75626	PRDM1_HUMAN	PRDM1 BLIMP1
Q9H3P2	NELFA_HUMAN	NELFA WHSC2 P/OKcl.15
P52948	NUP98_HUMAN	NUP98 ADAR2
Q8WX92	NELFB_HUMAN	NELFB COBRA1 KIAA1182
Q9BUK6	MSTO1_HUMAN	MSTO1 LST005 SLTP005
Q8IXH7	NELFD_HUMAN	NELFCD NELFD TH1 TH1L HSPC130
P08100	OPSD_HUMAN	RHO OPN2
Q8IUG5	MY18B_HUMAN	MYO18B
Q99567	NUP88_HUMAN	NUP88
Q92832	NELL1_HUMAN	NELL1 NRP1
Q99435	NELL2_HUMAN	NELL2 NRP2
Q96MR7	OBAS1_HUMAN	OBSCN-AS1 C1orf145
Q8IZE3	PACE1_HUMAN	SCYL3 PACE1
Q96S97	MYADM_HUMAN	MYADM UNQ553/PRO1110
Q9HCU5	PREB_HUMAN	PREB SEC12
O60524	NEMF_HUMAN	NEMF SDCCAG1
P0DN78	OPSG3_HUMAN	OPN1MW3
Q9UKS6	PACN3_HUMAN	PACSIN3
Q9Y2Y8	PRG3_HUMAN	PRG3 MBPH UNQ486/PRO1002
Q5T447	HECD3_HUMAN	HECTD3
P20701	ITAL_HUMAN	ITGAL CD11A
Q9BX68	HINT2_HUMAN	HINT2
Q02080	MEF2B_HUMAN	MEF2B XMEF2
Q8N8K9	K1958_HUMAN	KIAA1958
Q9UK45	LSM7_HUMAN	LSM7
O15116	LSM1_HUMAN	LSM1 CASM
P58182	O12D2_HUMAN	OR12D2
Q9NRM0	GTR9_HUMAN	SLC2A9 GLUT9
H3BPM6	MKROS_HUMAN	MKRN2OS C3orf83 MKRN2-AS1
Q8NC56	LEMD2_HUMAN	LEMD2
Q96PC2	IP6K3_HUMAN	IP6K3 IHPK3
A0A0B4J1U3	LV136_HUMAN	IGLV1-36
Q9UPP2	IQEC3_HUMAN	IQSEC3 KIAA1110
P51160	PDE6C_HUMAN	PDE6C PDEA2
O76083	PDE9A_HUMAN	PDE9A
Q8WXA2	PATE1_HUMAN	PATE1 PATE
P13667	PDIA4_HUMAN	PDIA4 ERP70 ERP72
Q16654	PDK4_HUMAN	PDK4 PDHK4
O43316	PAX4_HUMAN	PAX4
P60673	PROF3_HUMAN	PFN3
O00110	OVOL3_HUMAN	OVOL3
Q02962	PAX2_HUMAN	PAX2
Q9NR12	PDLI7_HUMAN	PDLIM7 ENIGMA
P26367	PAX6_HUMAN	PAX6 AN2
Q8WWR9	PDPFL_HUMAN	PPDPFL C8orf22
Q96RS6	NUDC1_HUMAN	NUDCD1 CML66
Q96RQ9	OXLA_HUMAN	IL4I1 FIG1 UNQ636/PRO1265
Q96HP4	OXND1_HUMAN	OXNAD1
Q6T4R5	NHS_HUMAN	NHS
P07225	PROS_HUMAN	PROS1 PROS
P23760	PAX3_HUMAN	PAX3 HUP2
A6NF01	P121B_HUMAN	POM121B
O60925	PFD1_HUMAN	PFDN1 PFD1
Q9BSH3	NICN1_HUMAN	NICN1
O60508	PRP17_HUMAN	CDC40 EHB3 PRP17 PRPF17
Q6GTS8	P20D1_HUMAN	PM20D1
Q99633	PRP18_HUMAN	PRPF18 HPRP18
O95989	NUDT3_HUMAN	NUDT3 DIPP DIPP1
P04280	PRP1_HUMAN	PRB1
P35658	NU214_HUMAN	NUP214 CAIN CAN KIAA0023
Q9BZA8	PC11Y_HUMAN	PCDH11Y PCDH11 PCDH22 PCDHY
Q9BWN1	PRR14_HUMAN	PRR14
C9JH25	PRRT4_HUMAN	PRRT4
Q9H244	P2Y12_HUMAN	P2RY12 HORK3
Q6UWB4	PRS55_HUMAN	PRSS55 TSP1 UNQ9391/PRO34284
Q9Y5I4	PCDC2_HUMAN	PCDHAC2
O15173	PGRC2_HUMAN	PGRMC2 DG6 PMBP
Q86SE9	PCGF5_HUMAN	PCGF5 RNF159
P13674	P4HA1_HUMAN	P4HA1 P4HA
Q5JVF3	PCID2_HUMAN	PCID2 HT004
Q8N6C7	PGSF1_HUMAN	MIR7-3HG C19orf30 LINC00306 NCRNA00306 PGSF1
Q86TP1	PRUN1_HUMAN	PRUNE1 PRUNE
P43116	PE2R2_HUMAN	PTGER2
Q9NR99	MXRA5_HUMAN	MXRA5
Q8WXI9	P66B_HUMAN	GATAD2B KIAA1150
P47712	PA24A_HUMAN	PLA2G4A CPLA2 PLA2G4
Q8N4E4	PDCL2_HUMAN	PDCL2
P86480	PR20D_HUMAN	PRR20D
Q9UQ80	PA2G4_HUMAN	PA2G4 EBP1
Q8NG77	O2T12_HUMAN	OR2T12
Q5VT98	PRA20_HUMAN	PRAMEF20 PRAMEF21
P69849	NOMO3_HUMAN	NOMO3
O75400	PR40A_HUMAN	PRPF40A FBP11 FLAF1 FNBP3 HIP10 HYPA HSPC225
A6NGN4	PRA25_HUMAN	PRAMEF25
Q9H1Y3	OPN3_HUMAN	OPN3 ECPN
Q9NZK7	PA2GE_HUMAN	PLA2G2E
Q8NGI3	O56B1_HUMAN	OR56B1 OR56B1P
Q8NH60	O52J3_HUMAN	OR52J3
Q8NGI1	O56B2_HUMAN	OR56B2P
Q9Y3C1	NOP16_HUMAN	NOP16 CGI-117 HSPC111
O43663	PRC1_HUMAN	PRC1
Q96NZ9	PRAP1_HUMAN	PRAP1 UPA UNQ608/PRO1195
Q8NFH5	NUP35_HUMAN	NUP35 MP44 NUP53
Q6TGC4	PADI6_HUMAN	PADI6 PAD6
Q15004	PAF15_HUMAN	PCLAF KIAA0101 NS5ATP9 PAF L5
Q86YN6	PRGC2_HUMAN	PPARGC1B PERC PGC1 PGC1B PPARGC1
Q96MT3	PRIC1_HUMAN	PRICKLE1 RILP
Q96GU1	PAGE5_HUMAN	PAGE5 GAGEE1
Q2TBC4	PRIC4_HUMAN	PRICKLE4 C6orf49 OEBT
Q9BTK6	PAGR1_HUMAN	PAGR1 C16orf53 PA1
Q6IEZ7	OR2T5_HUMAN	OR2T5
Q99457	NP1L3_HUMAN	NAP1L3 BNAP
Q96RD1	OR6C1_HUMAN	OR6C1
Q8NHC4	O10J5_HUMAN	OR10J5
A0A075B759	PAL4E_HUMAN	PPIAL4E
Q8NH80	O10D3_HUMAN	OR10D3 OR10D3P
P58181	O10A3_HUMAN	OR10A3
Q9BTC8	MTA3_HUMAN	MTA3 KIAA1266
Q9Y4A9	O10H1_HUMAN	OR10H1
P51817	PRKX_HUMAN	PRKX PKX1
O60260	PRKN_HUMAN	PRKN PARK2
Q86YC2	PALB2_HUMAN	PALB2 FANCN
Q8NGV5	O13D1_HUMAN	OR13D1
Q9Y2I2	NTNG1_HUMAN	NTNG1 KIAA0976 LMNT1 UNQ571/PRO1133
O43612	OREX_HUMAN	HCRT OX PPORX PPOX
Q9NPJ8	NXT2_HUMAN	NXT2 BM-025 DC9
Q8IYB4	PEX5R_HUMAN	PEX5L PEX5R PXR2
Q9NQP4	PFD4_HUMAN	PFDN4 PFD4
Q9H0X9	OSBL5_HUMAN	OSBPL5 KIAA1534 OBPH1 ORP5
Q9Y236	OSGI2_HUMAN	OSGIN2 C8orf1
Q9P121	NTRI_HUMAN	NTM IGLON2 NT UNQ297/PRO337
Q9UJX0	OSGI1_HUMAN	OSGIN1 BDGI OKL38
A0A2R8Y4Y8	OSP4B_HUMAN	OOSP4B
Q13323	BIK_HUMAN	BIK NBK
Q9ULH1	ASAP1_HUMAN	ASAP1 DDEF1 KIAA1249
P11586	C1TC_HUMAN	MTHFD1 MTHFC MTHFD
O75128	COBL_HUMAN	COBL KIAA0633
Q9Y575	ASB3_HUMAN	ASB3
Q9Y576	ASB1_HUMAN	ASB1 KIAA1146
P31358	CD52_HUMAN	CD52 CDW52 HE5
O14514	AGRB1_HUMAN	ADGRB1 BAI1
Q9NQL9	DMRT3_HUMAN	DMRT3 DMRTA3
P0C864	DANCR_HUMAN	DANCR ANCR KIAA0114 SNHG13
Q7Z2K6	ERMP1_HUMAN	ERMP1 FXNA KIAA1815
Q99678	GPR20_HUMAN	GPR20
Q8N145	LGI3_HUMAN	LGI3 LGIL4 UNQ8190/PRO23199
Q2Q1W2	LIN41_HUMAN	TRIM71 LIN41
P98153	IDD_HUMAN	DGCR2 IDD KIAA0163
P49736	MCM2_HUMAN	MCM2 BM28 CCNL1 CDCL1 KIAA0030
Q16666	IF16_HUMAN	IFI16 IFNGIP1
O60303	K0556_HUMAN	KIAA0556
P01854	IGHE_HUMAN	IGHE
Q15139	KPCD1_HUMAN	PRKD1 PKD PKD1 PRKCM
Q15759	MK11_HUMAN	MAPK11 PRKM11 SAPK2 SAPK2B
Q9HBH9	MKNK2_HUMAN	MKNK2 GPRK7 MNK2
Q16659	MK06_HUMAN	MAPK6 ERK3 PRKM6
Q96PV6	LENG8_HUMAN	LENG8 KIAA1932
P14616	INSRR_HUMAN	INSRR IRR
Q9UL03	INT6_HUMAN	INTS6 DBI1 DDX26 DDX26A
O95843	GUC1C_HUMAN	GUCA1C GCAP3
A0A087WSX0	LV545_HUMAN	IGLV5-45
Q14210	LY6D_HUMAN	LY6D E48
A0A1B0GVH7	IQCM_HUMAN	IQCM
P51841	GUC2F_HUMAN	GUCY2F GUC2F RETGC2
Q2NL67	PARP6_HUMAN	PARP6
Q8N3A8	PARP8_HUMAN	PARP8
Q9NRC9	OTOR_HUMAN	OTOR FDP MIAL UNQ3054/PRO9873
A0A1B0GVH4	PRS51_HUMAN	PRSS51
Q9Y5H7	PCDA5_HUMAN	PCDHA5 CNRS6
Q5VXU1	NKAI2_HUMAN	NKAIN2 FAM77B TCBA1
A0A1B0GWB2	PRT1B_HUMAN	PRRT1B IFITMD8
Q6ZMV5	P4R3C_HUMAN	PPP4R3C PPP4R3CP SMEK3P
O43422	P52K_HUMAN	THAP12 DAP4 P52RIPK PRKRIR THAP0
Q96NT5	PCFT_HUMAN	SLC46A1 HCP1 PCFT
P07585	PGS2_HUMAN	DCN SLRR1B
P78426	NKX61_HUMAN	NKX6-1 NKX6A
Q9BWX1	PHF7_HUMAN	PHF7
Q9H5P4	PDZD7_HUMAN	PDZD7 PDZK7
O60828	PQBP1_HUMAN	PQBP1 NPW38 JM26
Q9NZQ7	PD1L1_HUMAN	CD274 B7H1 PDCD1L1 PDCD1LG1 PDL1
Q9UN75	PCDAC_HUMAN	PCDHA12
Q13258	PD2R_HUMAN	PTGDR
Q14978	NOLC1_HUMAN	NOLC1 KIAA0035 NS5ATP13
Q9H6R4	NOL6_HUMAN	NOL6
A4D2G3	O2A25_HUMAN	OR2A25 OR2A25P OR2A27
Q8NGK1	O51G1_HUMAN	OR51G1 OR51G3P
Q5R387	PA2GC_HUMAN	PLA2G2C
Q8NGJ3	O52E1_HUMAN	OR52E1 OR52E1P
Q8NGF3	O51D1_HUMAN	OR51D1
Q5VTA0	PRA17_HUMAN	PRAMEF17
Q6U736	OPN5_HUMAN	OPN5 GPR136 PGR12 TMEM13
Q5T6S3	PHF19_HUMAN	PHF19 PCL3
Q9NZP5	O5AC2_HUMAN	OR5AC2
Q6IF36	O8G2P_HUMAN	OR8G2P OR8G2 OR8G4
Q9BRP4	PAAF1_HUMAN	PAAF1 WDR71
Q00LT1	PRCD_HUMAN	PRCD
Q9NQV5	PRD11_HUMAN	PRDM11 PFM8
Q9Y530	OARD1_HUMAN	OARD1 C6orf130 TARG1
Q8NBM8	PCYXL_HUMAN	PCYOX1L PSEC0105
Q9NQX0	PRDM6_HUMAN	PRDM6 PFM3
Q9NQV7	PRDM9_HUMAN	PRDM9 PFM6
O60356	NUPR1_HUMAN	NUPR1 COM1
Q06830	PRDX1_HUMAN	PRDX1 PAGA PAGB TDPX2
Q9UMX2	OAZ3_HUMAN	OAZ3
P32119	PRDX2_HUMAN	PRDX2 NKEFB TDPX1
Q96JP2	MY15B_HUMAN	MYO15B KIAA1783 MYO15BP
P30048	PRDX3_HUMAN	PRDX3 AOP1
P28360	MSX1_HUMAN	MSX1 HOX7
P18615	NELFE_HUMAN	NELFE RD RDBP
P30044	PRDX5_HUMAN	PRDX5 ACR1 SBBI10
Q13029	PRDM2_HUMAN	PRDM2 KMT8 RIZ
Q9H361	PABP3_HUMAN	PABPC3 PABP3 PABPL3
Q16633	OBF1_HUMAN	POU2AF1 OBF1
Q9H714	PACER_HUMAN	RUBCNL C13orf18 KIAA0226L
Q8IZ57	NRSN1_HUMAN	NRSN1 VMP
Q9UNF0	PACN2_HUMAN	PACSIN2
P04001	OPSG_HUMAN	OPN1MW GCP
O14718	OPSX_HUMAN	RRH
Q70Z35	PREX2_HUMAN	PREX2 DEPDC2
A1L3X4	MT1DP_HUMAN	MT1DP MTM
O43749	OR1F1_HUMAN	OR1F1 OLFMF OR1F10 OR1F4 OR1F5 OR1F6 OR1F7 OR1F8 OR1F9
Q96R84	OR1F2_HUMAN	OR1F2P OR1F2
Q9P1Q5	OR1A1_HUMAN	OR1A1
Q8NGS2	OR1J2_HUMAN	OR1J2 OR1J3 OR1J5
Q8NGR2	OR1L6_HUMAN	OR1L6 OR1L7
Q8NH94	OR1L1_HUMAN	OR1L1 OR1L2
Q13607	OR2F1_HUMAN	OR2F1 OLF3 OR2F3 OR2F3P OR2F4 OR2F5
Q96R45	OR2A7_HUMAN	OR2A7
A8MTQ0	NOTO_HUMAN	NOTO
Q9NQN1	OR2S1_HUMAN	OR2S2
Q7Z3G6	PRIC2_HUMAN	PRICKLE2
Q8NGT9	OR2A1_HUMAN	OR2A1; OR2A42
P47883	OR3A4_HUMAN	OR3A4P OR3A4 OR3A5P
Q96FX8	PERP_HUMAN	PERP KCP1 KRTCAP1 PIGPC1 THW
Q8NHA6	OR2W6_HUMAN	OR2W6P OR2W7P
Q8NH21	OR4F5_HUMAN	OR4F5
O14832	PAHX_HUMAN	PHYH PAHX
Q8NHB7	OR5K1_HUMAN	OR5K1
Q9H074	PAIP1_HUMAN	PAIP1
Q9ULI1	NWD2_HUMAN	NWD2 KIAA1239
Q99743	NPAS2_HUMAN	NPAS2 BHLHE9 MOP4 PASD4
Q8NGL3	OR5DE_HUMAN	OR5D14
Q8IUM7	NPAS4_HUMAN	NPAS4 BHLHE79 NXF PASD10
Q14207	NPAT_HUMAN	NPAT CAND3 E14
Q8NGL1	OR5DI_HUMAN	OR5D18
Q15622	OR7A5_HUMAN	OR7A5
Q9NZP2	OR6C2_HUMAN	OR6C2
Q8NH40	OR6S1_HUMAN	OR6S1
Q96RC9	OR8B4_HUMAN	OR8B4 OR8B4P
Q9GZQ6	NPFF1_HUMAN	NPFFR1 GPR147 NPFF1
Q13415	ORC1_HUMAN	ORC1 ORC1L PARC1
P04554	PRM2_HUMAN	PRM2
Q16625	OCLN_HUMAN	OCLN
O43933	PEX1_HUMAN	PEX1
Q3SX64	OD3L2_HUMAN	ODF3L2 C19orf19
O00628	PEX7_HUMAN	PEX7 PTS2R
Q14916	NPT1_HUMAN	SLC17A1 NPT1
Q9H0H9	C4F30_HUMAN	CYP4F30P C2orf14
Q9Y2T1	AXIN2_HUMAN	AXIN2
O60583	CCNT2_HUMAN	CCNT2
Q5VU97	CAHD1_HUMAN	CACHD1 KIAA1573 VWCD1
O95831	AIFM1_HUMAN	AIFM1 AIF PDCD8
Q96L12	CALR3_HUMAN	CALR3 CRT2
P49069	CAMLG_HUMAN	CAMLG CAML
Q8N3C7	CLIP4_HUMAN	CLIP4 RSNL2
A8K4G0	CLM7_HUMAN	CD300LB CD300B CLM7 CMRF35A2 IREM3 LMIR5 TREM5 UNQ2530/PRO6029
Q5MAI5	CDKL4_HUMAN	CDKL4
O75956	CDKA2_HUMAN	CDK2AP2 DOC1R
P09525	ANXA4_HUMAN	ANXA4 ANX4
P47898	5HT5A_HUMAN	HTR5A
Q96EY9	ADAT3_HUMAN	ADAT3 TAD3
Q8WTS1	ABHD5_HUMAN	ABHD5 NCIE2 CGI-58
P08173	ACM4_HUMAN	CHRM4
Q92800	EZH1_HUMAN	EZH1 KIAA0388
Q99504	EYA3_HUMAN	EYA3
A5D6W6	FITM1_HUMAN	FITM1 FIT1
A6NC97	F172B_HUMAN	FAM172BP FAM172B
Q8N128	F177A_HUMAN	FAM177A1 C14orf24
P20718	GRAH_HUMAN	GZMH CGL2 CTSGL2
Q13822	ENPP2_HUMAN	ENPP2 ATX PDNP2
P49863	GRAK_HUMAN	GZMK TRYP2
Q9Y394	DHRS7_HUMAN	DHRS7 DHRS7A RETSDR4 SDR34C1 CGI-86 UNQ285/PRO3448
Q8NB25	F184A_HUMAN	FAM184A C6orf60
Q6IC98	GRAM4_HUMAN	GRAMD4 DIP KIAA0767
Q8IYM0	F186B_HUMAN	FAM186B C12orf25
P58550	FXYD8_HUMAN	FXYD6P3 FXYD8
Q63HN1	F205B_HUMAN	FAM205BP C9orf144 C9orf144A FAM205B
Q5SY85	F201A_HUMAN	FAM201A C9orf122
Q00688	FKBP3_HUMAN	FKBP3 FKBP25
Q96KR6	F210B_HUMAN	FAM210B C20orf108 PSEC0265
Q9P2X7	DEC1_HUMAN	DEC1 CTS9
Q8WUB2	F216A_HUMAN	FAM216A C12orf24
Q9Y680	FKBP7_HUMAN	FKBP7 FKBP23 UNQ670/PRO1304
A2RU67	F234B_HUMAN	FAM234B KIAA1467
Q9H461	FZD8_HUMAN	FZD8
Q9BQ39	DDX50_HUMAN	DDX50
P0DPQ4	F243B_HUMAN	FAM243B
P59665	DEF1_HUMAN	DEFA1 DEF1 DEFA2 MRS; DEFA1B
A0A1B0GUQ0	F236A_HUMAN	FAM236A
